,Unnamed: 0,company_name,date_posted,rating,review_title,job_position,job_location,pro_review,con_review,pro_score,con_score,rating_score,weighted_score,work_life_and_flexibility_job_aspect_score,career_development_and_learning_job_aspect_score,compensation_benefits_and_security_job_aspect_score,culture_and_environment_job_aspect_score,management_and_communication_job_aspect_score,diversity_and_inclusion_job_aspect_score,employee_engagement_and_satisfaction_job_aspect_score,operational_efficiency_and_resources_job_aspect_score,innovation_and_strategic_vision_job_aspect_score,global_impact_and_social_responsibility_job_aspect_score,job_position_category
1113,0,Pactera,,3.0,Needs better work life balance,Quality Assurance Analyst,Singapore,Able to work in multiple companies,Work life balance and low paying salary,0.0,-0.2732,0.0,-0.0683,-0.2732,,-0.2732,,,,,,,,qa_automation_tester
1114,0,Pactera,,3.0,Ok job,Software Tester Engineer,Singapore,Good people to work with,Lots of overtime and extend projects,0.4404,0.1779,0.0,0.15457500000000002,,,,,,,,,,,qa_automation_tester
1116,0,Pactera,,1.0,Got Scammed into this Company thorugh Singapore futher study program,IT QA Analyst,Singapore,You get to work with different projects from different banks (but you are just a 3rd party in the banks as a resource getting thrown around to new projects when not needed),"1) Work as a 3rd party 2) Your company manager cant give you a clear review as you are always working with the client manager instead 3) No AWS No Bonus, 80SGD raised for 1 year of completion 4) Manager will not help you much, they see you as KPI, and any feedback from you. They will just ask you to listen to clients' expectations. 5) Poor growth in career progression, your extra efforts put into work will never get appreciated. As you are just a 3rd party resource working for other company's project 6) I've negotiated with my company multiple times about pay raises and bonuses, but not even a 1month bonus was received on the completion of 2 years in the company 7) I've spoken to my colleagues from the same company many left because they felt the same, and didn't get any AWS and Bonus as well. 8) You will never feel like you're part of the team, you will always feel like an outsider working on a client's project. 9) Even if your client like you and appreciate your work ethic, they can't hire you for 1 year. You have to quit Pactera for 1 year, then they can hire you because of Pactera's contract.",0.4019,0.6765,-1.0,-0.2304,,0.6765,0.6765,,0.6765,,,,,,qa_automation_tester
1119,0,Pactera,,3.0,Okay,Test Engineer,Singapore,Supportive colleagues. Able to endure long working hours bec of them,Low pay and the benefits not competitive,0.296,-0.1073,0.0,0.047174999999999995,,,-0.1073,,,,,,,,qa_automation_tester
1124,0,Pactera,,1.0,"PUMP AND DUMP, THEY DONT WANT TO KEEP PPL",IT Tester,Singapore,3k for fresh grad diploma,"Work for this company through work-study program, the progression is too slow, no bonus no 13th month. China company with OT culture",0.3182,0.0258,-1.0,-0.41400000000000003,,0.0258,0.0258,0.0258,,,,,,,qa_automation_tester
1127,0,Pactera,,5.0,Nice people,Software Engineer,Singapore,Friendly colleagues around to make stressful job much easier.,Working hours can easily stretch beyond the norm.,0.4019,0.34,1.0,0.6854750000000001,,,,,,,,,,,software_engineer
1128,0,Pactera,,5.0,Learning much,Software Engineer,Singapore,A lot to pick up and accumulate at job.,I am feeling a bit stressful.,0.0,-0.4215,1.0,0.394625,,,,,,,,,,,software_engineer
1129,0,Pactera,,5.0,Good place working,Software Developer,Singapore,I like the cosy working environment.,Sometimes things are not very well planned.,0.3612,-0.2572,1.0,0.526,,,,,,,,,,,software_engineer
1131,0,Pactera,,5.0,Hardware tester,Tester,Singapore,Quite sizeable team working with famous client.,Works are quite tenious and not very interesting.,0.0,-0.3559,1.0,0.411025,,,,,,,,,,,qa_automation_tester
1132,0,Pactera,,5.0,Care about communication,Software Developer,Singapore,Care about communication with employees.,"Very large organisation, a bit too complex.",0.4939,0.0,1.0,0.623475,,,,,0.4939,,,,,,software_engineer
1133,0,Pactera,,5.0,Pay okay,Software Engineer,Singapore,Payment of salary is always punctual.,The most at market level.,0.0,0.0,1.0,0.5,,,0.0,,,,,,,,software_engineer
1134,0,Pactera,,5.0,Nice office,Software Engineer,Singapore,Office is nice to spend long hours in.,Long working hours is a headache.,0.4215,0.0,1.0,0.605375,,,,,,,,,,,software_engineer
1135,0,Pactera,,5.0,Good review,Software QA Tester,Singapore,I like the job here.,Maybe a little more systematic.,0.3612,0.0,1.0,0.5903,,,,,,,,,,,qa_automation_tester
1136,0,Pactera,,5.0,Good job,Software Engineer,Singapore,Happy with the responsibilities that I am bearing.,Some projects are too short.,0.5719,0.0,1.0,0.642975,,,,,,,,,,,software_engineer
1137,0,Pactera,,5.0,Great starting point,Software Developer,Singapore,Great starting point for IT career.,More trainings will be appreciated.,0.6249,0.5106,1.0,0.783875,,0.5106,,,,,,,,,software_engineer
1138,0,Pactera,,5.0,Good for growth,Software Engineer,Singapore,"Good growth and development for both the company and all of us, the workers here. Driven to work very hard.","Does not feel like a fully multi national company yet, as it is still with much larger presence in an Asian country.",0.5868,-0.2755,1.0,0.577825,,,,,,,,,,,software_engineer
1139,0,Pactera,,5.0,Bright chances,Software Developer,Singapore,"In my opinion, Pactera is a well organised company with many good opportunities and chances for all its employees to explore.","The works in this line of industry, IT Service can be said to be very demanding and it requires long working hours.",0.8126,-0.2944,1.0,0.62955,,,,,,,,,,,software_engineer
1140,0,Pactera,,5.0,Project managers,Software Test Engineer,Singapore,I have been assigned to several very professional project managers who did a good job leading young team of engineers.,Working pace is usually rather fast that one cannot slack off for one or two days.,0.4404,0.0,1.0,0.6101,,,,,,,,,,,qa_automation_tester
1141,0,Pactera,,5.0,Diverse surrounding,Software Engineer,Singapore,Surrounded by group of co-workers from different backgrounds.,Work life balance is much to be improved.,0.0,0.4767,1.0,0.619175,0.4767,,,,,,,,,,software_engineer
1142,0,Pactera,,5.0,Right mindset,Software Developer,Singapore,Many new things to pick up all the time.,Quite demanding from both clients and managers.,0.0,-0.2944,1.0,0.4264,,,,,,,,,,,software_engineer
1143,0,Pactera,,2.0,Overall,S S E(Senior Software Engineer),Singapore,Team Bonding Quaterly Get together You will be monitored by PM/Project Admin always.,"Salary and Increment will be lesser to market Consulting company so, job guarantee will be less",0.0,0.3134,-0.5,-0.17165,,,0.3134,,,,0.0,,,,software_engineer
1144,0,Pactera,,5.0,Learning,Software Engineer,Singapore,"Many new things to learn, it is a good place to pick up your knowledge.",Working hours can be quite long. Need to get used to this long working hours.,0.4404,0.0,1.0,0.6101,,,,,,,,,,,software_engineer
1145,0,Pactera,,5.0,Understanding clients,Senior Software Engineer,Singapore,Nice clients to work with.,Long working hours to bear with.,0.4215,0.0,1.0,0.605375,,,,,,,,,,,software_engineer
1146,0,Pactera,,5.0,Good culture,Software Engineer,Singapore,I am being surrounded by good colleagues and very helpful supervisors. This makes my working easier.,"I would say that at this moment, there is not much to complain about yet.",0.8313,0.2755,1.0,0.7767,,,,,0.8313,,,,,,software_engineer
1147,0,Pactera,,2.0,Depends on the client you will be working for.,Tester,Singapore,Salary in time. Good communication. Medical benefits.,No growth. No hike. Very less pay. Need you review the employee's performance and pay accordingly.,0.6705,-0.3758,-0.5,-0.176325,,,0.29469999999999996,,0.6705,,,,,,qa_automation_tester
1148,0,Pactera,,5.0,Pactera experience,Software Engineer,Singapore,Well structured organisation with clear roles.,May not be the most exciting job in the world.,0.5719,0.5413,1.0,0.7783,,,,,,,,,,,software_engineer
1149,0,Pactera,,4.0,...,QA Team Lead,Singapore,good benefits from clients - DBS,"i have just started, so i'm not too sure what cons there are.",0.6705,-0.2411,0.5,0.35735,,,0.6705,,,,,,,,qa_automation_tester
1151,0,Pactera,,5.0,Compensation,Software Engineer,Singapore,"Pay is fair, level with market.",Working environment can sometimes get stressful.,0.2263,-0.5106,1.0,0.428925,,,0.2263,,,,,,,,software_engineer
1152,0,Pactera,,5.0,Exciting times,Software Engineer,Singapore,Lucky to join a good project.,More guidance required for newbies.,0.7845,0.0,1.0,0.696125,,,,,,,,,,,software_engineer
1154,0,Pactera,,5.0,IT Service,Software Developer,Singapore,Very hot industry at the moment.,Very demanding industry to survive.,0.0,-0.2944,1.0,0.4264,,,,,,,,,,,software_engineer
1155,0,Pactera,,5.0,Digital oriented,Software Engineer,Singapore,Talk about Digital all the time.,More Digital related training will be good.,0.0,0.4404,1.0,0.6101,,0.4404,,,,,,,,,software_engineer
1156,0,Pactera,,5.0,Competitive environment,Software Developer,Singapore,Surrounded by a team of talented co-workers.,Level of pressure is high.,0.5106,-0.296,1.0,0.55365,,,,,,,,,,,software_engineer
1157,0,Pactera,,5.0,With flexibility,Software Engineer,Singapore,Give employees higher level of flexibility during this pandemic time.,Working hours are pretty long.,0.34,0.4939,1.0,0.708475,,,,,,,,,,,software_engineer
1158,0,Pactera,,1.0,Such a stupid company I've ever seen (Reviewing Singapore Dept),Software Engineer,Singapore,You can check whether you are really lucky by having a good project manager which is rarely happens in Pactera Singapore. Only good thing is last time they hired employees directly. but now not happening. If you are really desperate on finding jobs only you may join to pactera singapore.,"Low salary. Stupid management actions happening most of the times. Designation changes for no reason. Forcing employees to leave once they have finished projects/ tasks. No vision or mission for top managers. Favoritisms for some employees. 2 months notice and 3 or few months pay back for pass holders. Have to work late nights, weekends but no lieu leaves or compensations. No quality of works.",0.5199,-0.8225,-1.0,-0.57565,,,-0.8225,,-0.8225,,,,,,software_engineer
1159,0,Pactera,,3.0,Internship review,Test Engineer,Singapore,"- My test leads, are really friendly and helpful when need to ask questions. - Easy and Routine Job (no brainer, just need some guidance and you can do it yourself) - 9-5 job (OT is optional)","- Bad career progression, I've heard that they are stuck with the same set of monotonous tasks - Routine job, don't need much critical thinking - Very messy workplace, don't have your own desk to keep your belongings. Wires and cables, laptops and desktops everywhere.",0.8576,-0.7454,0.0,0.02805000000000002,,-0.7454,,,,,,,,,qa_automation_tester
1160,0,Pactera,,1.0,Full of lies and squeezing every single cents out of your Billable HC,Software Test Engineer,Singapore,"Good colleagues. That's the only thing that kept the whole company going I Guess. However, people will still leave one by one at the end of the day.","They had the stupidest management staff ever! Try to strike a conversation With their managers serving HP and you will know. And btw, all foreigners have to sign bond with the company. Break the bond, you compensate the company. The company break your bond, you leave immediately! They advertise themselves as a ""IT solution company"" but actually they did not have any In house solutions.",0.4019,0.1862,-1.0,-0.35297500000000004,,,,,0.1862,,,,,,qa_automation_tester
1162,0,Pactera,,1.0,Software Engineer,Software Engineer,Singapore,Client facing experience. This was a company that had only one main client and we worked in different divisions.,"I know some colleagues left after 8 hours but the management always values people who work overtime and zero productivity (I could be even gaming overtime). Compensation is extremely low, low morale, poor training. Emphasis is on hours rather than results. If there is a minor discrepancy/amount less in your compensation/payroll and you want to clarify, they are not easily accessible. Company HR do not respond easily to requests such as employment letters. Not many projects: not much to gain in terms of knowledge.",0.0,-0.9337,-1.0,-0.733425,,-0.9337,-0.9337,,-0.9337,,-0.9337,,,,software_engineer
1166,0,Pactera,,5.0,Training ground for SW engineering fresh grad,Software Engineer,Singapore,A good training ground for people who just graduated in engineering or CS. Projects are challenging but not out of the league for us. Able to link up with things that we picked up in school.,"I suspect the pay is below market average. But without much working experience, I cannot be too picky as well.",0.3071,0.2144,1.0,0.630375,,0.3071,0.2144,,,,,,,,software_engineer
1167,0,Pactera,,5.0,"Digital, digital!",Software Test Engineer,Singapore,"Strong focus on Digital transformation, which I believe is the right move in this industry of IT services.",Be prepared to be left out if you are not in tune with their Digital foot-steps.,0.5106,0.2263,1.0,0.6842250000000001,,,,,,,,,,,qa_automation_tester
1170,0,Pactera,,5.0,Tight co-operation with people from other countries,Software Developer,Singapore,"As a part of this multi-national company, I have been given several opportunities to work closely with teammates from Japan and China. Great for my career as this gives me exposure to work along with people from diverse background.",Odd working hours when they are someone in team from different time zones.,0.7717,-0.3182,1.0,0.613375,,,,,,,,,,,software_engineer
1171,0,Pactera,,5.0,One proud Pactor,Software Developer,Singapore,"Happy to join this company, and proud to be a Pactor, a name given to us at Pactera.","As a part of HNA group, I heard there is cheap air fare benefit for my colleagues in China. But this is not applicable to us outside of China. Not too fair if you ask me.",0.8402,-0.1136,1.0,0.68165,,,,,,,,,,,software_engineer
1172,0,Pactera,,3.0,Experience as a Game Tester,Game Tester,Singapore,"Great environment for the project I was attached to, full-time staff were really friendly and helpful!","OT often, but supervisor would ask whether I wanted to and it was ok to decline. I believe this is base on different project and how nice the person in charge of it is.",0.899,0.7579,0.0,0.414225,,,,,0.7579,,,,,,qa_automation_tester
1174,0,Pactera,,5.0,Strong believer in Digital Transformation,Software Engineer,Singapore,"Happy to see that a few years since Digital vision laid out by top leaders, efforts to go full steam ahead on Digital are now getting more and more intense.","Need to be even quicker on Digital effort, just not to be left behind in the industry.",0.8104,0.0,1.0,0.7026,,,,,,,,,,,software_engineer
